name,node_type,ipv6,principal,subnet,physical_system
mercury.mu1-dll22.198,external,2a01:138:900a:0:5000:60ff:fe0d:9de9,,,mu1-dll22.mu1.dfinity.network
mercury.mu1-dll23.211,external,2a01:138:900a:0:5000:2aff:fe13:d9e5,,,mu1-dll23.mu1.dfinity.network
mercury.mu1-dll24.256,external,2a01:138:900a:0:5000:65ff:fe0a:a5a3,,,mu1-dll24.mu1.dfinity.network
mercury.mu1-dll25.257,external,2a01:138:900a:0:5000:17ff:fe1b:95a8,,,mu1-dll25.mu1.dfinity.network
mercury.mu1-dll26.258,external,2a01:138:900a:0:5000:81ff:fe88:272e,,,mu1-dll26.mu1.dfinity.network
mercury.mu1-dll27.259,external,2a01:138:900a:0:5000:20ff:febc:8874,,,mu1-dll27.mu1.dfinity.network
mercury.mu1-dll28.394,external,2a01:138:900a:0:5000:24ff:fe4e:42ad,,,mu1-dll28.mu1.dfinity.network
mercury.ny1-dll01.32,external,2607:f1d0:10:1:5000:a7ff:fe91:44e,,,ny1-dll01.ny1.dfinity.network
mercury.ny1-dll02.489,external,2607:f1d0:10:1:5000:c3ff:fec0:a17d,,,ny1-dll02.ny1.dfinity.network
mercury.ny1-dll03.597,external,2607:f1d0:10:1:5000:2cff:fe4e:174b,,,ny1-dll03.ny1.dfinity.network
mercury.ny1-dll04.114,external,2607:f1d0:10:1:5000:42ff:fe70:f889,,,ny1-dll04.ny1.dfinity.network
mercury.ny1-dll05.82,external,2607:f1d0:10:1:5000:82ff:fead:3aff,,,ny1-dll05.ny1.dfinity.network
mercury.ny1-dll06.516,external,2607:f1d0:10:1:5000:f5ff:fe8c:6d20,,,ny1-dll06.ny1.dfinity.network
mercury.ny1-dll07.40,external,2607:f1d0:10:1:5000:ccff:fe89:50e5,,,ny1-dll07.ny1.dfinity.network
mercury.ny1-dll08.52,external,2607:f1d0:10:1:5000:90ff:fe31:908c,,,ny1-dll08.ny1.dfinity.network
mercury.ny1-dll09.132,external,2607:f1d0:10:1:5000:bfff:fef6:210d,,,ny1-dll09.ny1.dfinity.network
mercury.ny1-dll10.177,external,2607:f1d0:10:1:5000:d4ff:fe3d:6b47,,,ny1-dll10.ny1.dfinity.network
mercury.ny1-dll11.202,external,2607:f1d0:10:1:5000:99ff:fe82:a83f,,,ny1-dll11.ny1.dfinity.network
mercury.ny1-dll12.163,external,2607:f1d0:10:1:5000:e4ff:fe9f:2c86,,,ny1-dll12.ny1.dfinity.network
mercury.ny1-dll13.226,external,2607:f1d0:10:1:5000:5cff:fe99:4ec5,,,ny1-dll13.ny1.dfinity.network
mercury.ny1-dll14.260,external,2607:f1d0:10:1:5000:4dff:fe60:b1ad,,,ny1-dll14.ny1.dfinity.network
mercury.or1-dll01.154,external,2604:3fc0:3002:0:5000:48ff:feb8:260d,,,or1-dll01.or1.dfinity.network
mercury.or1-dll02.167,external,2604:3fc0:3002:0:5000:55ff:fe21:8051,,,or1-dll02.or1.dfinity.network
mercury.or1-dll03.179,external,2604:3fc0:3002:0:5000:9cff:fece:2cc8,,,or1-dll03.or1.dfinity.network
mercury.or1-dll04.192,external,2604:3fc0:3002:0:5000:2dff:fefa:1e87,,,or1-dll04.or1.dfinity.network
mercury.or1-dll05.46,external,2604:3fc0:3002:0:5000:caff:fe5e:6b7,,,or1-dll05.or1.dfinity.network
mercury.or1-dll06.205,external,2604:3fc0:3002:0:5000:ecff:fe63:66f5,,,or1-dll06.or1.dfinity.network
mercury.or1-dll07.56,external,2604:3fc0:3002:0:5000:6fff:fe90:79e5,,,or1-dll07.or1.dfinity.network
mercury.or1-dll08.230,external,2604:3fc0:3002:0:5000:27ff:fe80:3df0,,,or1-dll08.or1.dfinity.network
mercury.or1-dll09.86,external,2604:3fc0:3002:0:5000:b8ff:febf:e5ce,,,or1-dll09.or1.dfinity.network
mercury.or1-dll10.99,external,2604:3fc0:3002:0:5000:45ff:fec7:a8ec,,,or1-dll10.or1.dfinity.network
mercury.or1-dll11.261,external,2604:3fc0:3002:0:5000:90ff:fe28:d608,,,or1-dll11.or1.dfinity.network
mercury.or1-dll12.526,external,2604:3fc0:3002:0:5000:acff:fe31:12e8,,,or1-dll12.or1.dfinity.network
mercury.or1-dll13.527,external,2604:3fc0:3002:0:5000:4eff:fec2:4806,,,or1-dll13.or1.dfinity.network
mercury.or1-dll14.528,external,2604:3fc0:3002:0:5000:6bff:feb9:6baf,,,or1-dll14.or1.dfinity.network
mercury.or1-dll15.395,external,2604:3fc0:3002:0:5000:8bff:fe66:2a12,,,or1-dll15.or1.dfinity.network
mercury.or1-dll16.396,external,2604:3fc0:3002:0:5000:91ff:fee8:71e0,,,or1-dll16.or1.dfinity.network
mercury.or1-dll17.397,external,2604:3fc0:3002:0:5000:bdff:fe08:e291,,,or1-dll17.or1.dfinity.network
mercury.or1-dll18.398,external,2604:3fc0:3002:0:5000:c4ff:fe35:22a7,,,or1-dll18.or1.dfinity.network
mercury.or1-dll19.399,external,2604:3fc0:3002:0:5000:cfff:fee8:dff8,,,or1-dll19.or1.dfinity.network
mercury.or1-dll20.400,external,2604:3fc0:3002:0:5000:18ff:feb5:96e0,,,or1-dll20.or1.dfinity.network
mercury.or1-dll21.401,external,2604:3fc0:3002:0:5000:ccff:fe32:11d2,,,or1-dll21.or1.dfinity.network
mercury.or1-dll22.402,external,2604:3fc0:3002:0:5000:7cff:fef6:4fb9,,,or1-dll22.or1.dfinity.network
mercury.or1-dll23.403,external,2604:3fc0:3002:0:5000:85ff:fe92:440e,,,or1-dll23.or1.dfinity.network
mercury.or1-dll24.404,external,2604:3fc0:3002:0:5000:59ff:febf:311e,,,or1-dll24.or1.dfinity.network
mercury.or1-dll25.405,external,2604:3fc0:3002:0:5000:30ff:fe7b:8d08,,,or1-dll25.or1.dfinity.network
mercury.or1-dll26.964,external,2604:3fc0:3002:0:5000:edff:fe1a:85ed,,,or1-dll26.or1.dfinity.network
mercury.or1-dll27.965,external,2604:3fc0:3002:0:5000:bcff:fedc:db62,,,or1-dll27.or1.dfinity.network
mercury.or1-dll28.966,external,2604:3fc0:3002:0:5000:49ff:fe0a:be5f,,,or1-dll28.or1.dfinity.network
mercury.ph1-dll01.1037,external,2610:190:6000:1:5000:f1ff:fe42:33ba,,,ph1-dll01.ph1.dfinity.network
mercury.ph1-dll02.1038,external,2610:190:6000:1:5000:25ff:fefd:829f,,,ph1-dll02.ph1.dfinity.network
mercury.ph1-dll03.1039,external,2610:190:6000:1:5000:bcff:feec:1b81,,,ph1-dll03.ph1.dfinity.network
mercury.ph1-dll04.1040,external,2610:190:6000:1:5000:ffff:fe71:5e0d,,,ph1-dll04.ph1.dfinity.network
mercury.ph1-dll05.1041,external,2610:190:6000:1:5000:95ff:fe61:4048,,,ph1-dll05.ph1.dfinity.network
mercury.ph1-dll06.1042,external,2610:190:6000:1:5000:23ff:fef9:75d9,,,ph1-dll06.ph1.dfinity.network
mercury.ph1-dll07.1043,external,2610:190:6000:1:5000:f8ff:fe59:16aa,,,ph1-dll07.ph1.dfinity.network
mercury.ph1-dll08.1044,external,2610:190:6000:1:5000:e2ff:fea8:db7b,,,ph1-dll08.ph1.dfinity.network
mercury.ph1-dll09.1045,external,2610:190:6000:1:5000:c2ff:fe69:4a3d,,,ph1-dll09.ph1.dfinity.network
mercury.ph1-dll10.1046,external,2610:190:6000:1:5000:dbff:fecc:ea9f,,,ph1-dll10.ph1.dfinity.network
mercury.ph1-dll11.1047,external,2610:190:6000:1:5000:3dff:fe6f:1c3,,,ph1-dll11.ph1.dfinity.network
mercury.ph1-dll12.1048,external,2610:190:6000:1:5000:ddff:fee9:b957,,,ph1-dll12.ph1.dfinity.network
mercury.ph1-dll13.1049,external,2610:190:6000:1:5000:3dff:fefd:4466,,,ph1-dll13.ph1.dfinity.network
mercury.ph1-dll14.1050,external,2610:190:6000:1:5000:feff:fe2a:3973,,,ph1-dll14.ph1.dfinity.network
mercury.ph1-dll15.1051,external,2610:190:6000:1:5000:c5ff:fec1:6980,,,ph1-dll15.ph1.dfinity.network
mercury.ph1-dll16.1052,external,2610:190:6000:1:5000:d2ff:fe25:8ea1,,,ph1-dll16.ph1.dfinity.network
mercury.ph1-dll17.1053,external,2610:190:6000:1:5000:dcff:fe13:2ede,,,ph1-dll17.ph1.dfinity.network
mercury.ph1-dll18.1054,external,2610:190:6000:1:5000:36ff:fe54:b686,,,ph1-dll18.ph1.dfinity.network
mercury.ph1-dll19.1055,external,2610:190:6000:1:5000:bfff:fee0:6172,,,ph1-dll19.ph1.dfinity.network
mercury.ph1-dll20.1056,external,2610:190:6000:1:5000:4bff:feca:2af3,,,ph1-dll20.ph1.dfinity.network
mercury.ph1-dll21.1057,external,2610:190:6000:1:5000:fdff:fe26:cd69,,,ph1-dll21.ph1.dfinity.network
mercury.ph1-dll22.1058,external,2610:190:6000:1:5000:9bff:fe41:76dd,,,ph1-dll22.ph1.dfinity.network
mercury.ph1-dll23.1059,external,2610:190:6000:1:5000:76ff:fe76:56bd,,,ph1-dll23.ph1.dfinity.network
mercury.ph1-dll24.1060,external,2610:190:6000:1:5000:dcff:fe88:4cc8,,,ph1-dll24.ph1.dfinity.network
mercury.ph1-dll25.1061,external,2610:190:6000:1:5000:91ff:fe5f:a3fb,,,ph1-dll25.ph1.dfinity.network
mercury.ph1-dll26.1062,external,2610:190:6000:1:5000:acff:fef0:50b8,,,ph1-dll26.ph1.dfinity.network
mercury.ph1-dll27.1063,external,2610:190:6000:1:5000:a2ff:feed:b6c5,,,ph1-dll27.ph1.dfinity.network
mercury.ph1-dll28.1064,external,2610:190:6000:1:5000:16ff:fe58:3dc0,,,ph1-dll28.ph1.dfinity.network
mercury.pl1-dll01.33,external,2600:3004:1200:1200:5000:59ff:fe54:4c4b,,,pl1-dll01.pl1.dfinity.network
mercury.pl1-dll02.503,external,2600:3004:1200:1200:5000:6aff:fefb:22a0,,,pl1-dll02.pl1.dfinity.network
mercury.pl1-dll03.504,external,2600:3004:1200:1200:5000:19ff:fe11:8e4a,,,pl1-dll03.pl1.dfinity.network
mercury.pl1-dll04.505,external,2600:3004:1200:1200:5000:1bff:fed8:a30,,,pl1-dll04.pl1.dfinity.network
mercury.pl1-dll05.468,external,2600:3004:1200:1200:5000:81ff:fe5c:dc6f,,,pl1-dll05.pl1.dfinity.network
mercury.pl1-dll06.406,external,2600:3004:1200:1200:5000:3eff:fec5:8d7d,,,pl1-dll06.pl1.dfinity.network
mercury.pl1-dll07.469,external,2600:3004:1200:1200:5000:b7ff:fe0b:48db,,,pl1-dll07.pl1.dfinity.network
mercury.pl1-dll08.470,external,2600:3004:1200:1200:5000:daff:fe26:f564,,,pl1-dll08.pl1.dfinity.network
mercury.pl1-dll09.75,external,2600:3004:1200:1200:5000:2aff:fe3d:cd11,,,pl1-dll09.pl1.dfinity.network
mercury.pl1-dll10.80,external,2600:3004:1200:1200:5000:6aff:fe8c:e779,,,pl1-dll10.pl1.dfinity.network
mercury.pl1-dll11.407,external,2600:3004:1200:1200:5000:deff:fe3b:98ea,,,pl1-dll11.pl1.dfinity.network
mercury.pl1-dll12.408,external,2600:3004:1200:1200:5000:38ff:fea8:8aaf,,,pl1-dll12.pl1.dfinity.network
mercury.pl1-dll13.113,external,2600:3004:1200:1200:5000:3bff:fe3c:d0d8,,,pl1-dll13.pl1.dfinity.network
mercury.pl1-dll14.38,external,2600:3004:1200:1200:5000:2eff:fe6b:d09,,,pl1-dll14.pl1.dfinity.network
mercury.pl1-dll15.160,external,2600:3004:1200:1200:5000:c4ff:fe7c:baa4,,,pl1-dll15.pl1.dfinity.network
mercury.pl1-dll16.148,external,2600:3004:1200:1200:5000:79ff:fea6:d9f7,,,pl1-dll16.pl1.dfinity.network
mercury.pl1-dll17.175,external,2600:3004:1200:1200:5000:bbff:feb7:553f,,,pl1-dll17.pl1.dfinity.network
mercury.pl1-dll18.50,external,2600:3004:1200:1200:5000:42ff:fe3d:48,,,pl1-dll18.pl1.dfinity.network
mercury.pl1-dll19.131,external,2600:3004:1200:1200:5000:77ff:feb0:f6ab,,,pl1-dll19.pl1.dfinity.network
mercury.pl1-dll20.262,external,2600:3004:1200:1200:5000:f0ff:feab:5a71,,,pl1-dll20.pl1.dfinity.network
mercury.pl1-dll21.212,external,2600:3004:1200:1200:5000:c5ff:fe19:c3c2,,,pl1-dll21.pl1.dfinity.network
mercury.pl1-dll22.224,external,2600:3004:1200:1200:5000:37ff:fe9c:4da3,,,pl1-dll22.pl1.dfinity.network
mercury.pl1-dll23.263,external,2600:3004:1200:1200:5000:eeff:fe9e:7a80,,,pl1-dll23.pl1.dfinity.network
mercury.pl1-dll24.96,external,2600:3004:1200:1200:5000:b4ff:fef4:8d27,,,pl1-dll24.pl1.dfinity.network
mercury.pl1-dll25.264,external,2600:3004:1200:1200:5000:73ff:fe00:fd0b,,,pl1-dll25.pl1.dfinity.network
mercury.sg1-dll01.266,external,2401:3f00:1000:24:5000:41ff:fe12:4d49,,,sg1-dll01.sg1.dfinity.network
mercury.sg1-dll02.267,external,2401:3f00:1000:24:5000:76ff:fe3e:1cc9,,,sg1-dll02.sg1.dfinity.network
mercury.sg1-dll03.268,external,2401:3f00:1000:24:5000:efff:fee6:b0c5,,,sg1-dll03.sg1.dfinity.network
mercury.sg1-dll04.269,external,2401:3f00:1000:24:5000:e9ff:fe35:3260,,,sg1-dll04.sg1.dfinity.network
mercury.sg1-dll05.67,external,2401:3f00:1000:24:5000:83ff:fe3d:c326,,,sg1-dll05.sg1.dfinity.network
mercury.sg1-dll06.270,external,2401:3f00:1000:24:5000:bbff:fea4:6e42,,,sg1-dll06.sg1.dfinity.network
mercury.sg1-dll07.512,external,2401:3f00:1000:24:5000:deff:fed6:1d7,,,sg1-dll07.sg1.dfinity.network
mercury.sg1-dll08.513,external,2401:3f00:1000:24:5000:86ff:fea6:9bb5,,,sg1-dll08.sg1.dfinity.network
mercury.sg1-dll09.409,external,2401:3f00:1000:24:5000:beff:fe2d:dc2,,,sg1-dll09.sg1.dfinity.network
mercury.sg1-dll10.410,external,2401:3f00:1000:24:5000:f1ff:fe23:a467,,,sg1-dll10.sg1.dfinity.network
mercury.sg1-dll11.213,external,2401:3f00:1000:24:5000:49ff:fe74:2d7a,,,sg1-dll11.sg1.dfinity.network
mercury.sg1-dll12.411,external,2401:3f00:1000:24:5000:f7ff:fe54:5026,,,sg1-dll12.sg1.dfinity.network
mercury.sg1-dll13.412,external,2401:3f00:1000:24:5000:acff:fecd:c267,,,sg1-dll13.sg1.dfinity.network
mercury.sg1-dll14.81,external,2401:3f00:1000:24:5000:30ff:fe1a:6a11,,,sg1-dll14.sg1.dfinity.network
mercury.sg1-dll15.413,external,2401:3f00:1000:24:5000:d5ff:fecf:383c,,,sg1-dll15.sg1.dfinity.network
mercury.sg1-dll16.414,external,2401:3f00:1000:24:5000:69ff:fe36:f566,,,sg1-dll16.sg1.dfinity.network
mercury.sg1-dll17.415,external,2401:3f00:1000:24:5000:3dff:fe3f:80fa,,,sg1-dll17.sg1.dfinity.network
mercury.sg1-dll18.416,external,2401:3f00:1000:24:5000:5bff:fe7b:9978,,,sg1-dll18.sg1.dfinity.network
mercury.sg1-dll19.417,external,2401:3f00:1000:24:5000:fcff:feb7:a308,,,sg1-dll19.sg1.dfinity.network
mercury.sg1-dll20.418,external,2401:3f00:1000:24:5000:d5ff:fec9:fdc0,,,sg1-dll20.sg1.dfinity.network
mercury.sg1-dll21.419,external,2401:3f00:1000:24:5000:1bff:fe44:17a9,,,sg1-dll21.sg1.dfinity.network
mercury.sg1-dll22.420,external,2401:3f00:1000:24:5000:70ff:fe50:7bce,,,sg1-dll22.sg1.dfinity.network
mercury.sg1-dll23.421,external,2401:3f00:1000:24:5000:4dff:fedb:c5a7,,,sg1-dll23.sg1.dfinity.network
mercury.sg1-dll24.473,external,2401:3f00:1000:24:5000:92ff:fe52:985b,,,sg1-dll24.sg1.dfinity.network
mercury.sg1-dll25.422,external,2401:3f00:1000:24:5000:18ff:fe7f:fca4,,,sg1-dll25.sg1.dfinity.network
mercury.sg1-dll26.954,external,2401:3f00:1000:24:5000:4cff:fe02:4b07,,,sg1-dll26.sg1.dfinity.network
mercury.sg1-dll27.955,external,2401:3f00:1000:24:5000:97ff:fedb:c8cb,,,sg1-dll27.sg1.dfinity.network
mercury.sg1-dll28.956,external,2401:3f00:1000:24:5000:31ff:fe72:48bb,,,sg1-dll28.sg1.dfinity.network
mercury.sg2-dll01.271,external,2401:3f00:1000:22:5000:71ff:fed7:b04,,,sg2-dll01.sg2.dfinity.network
mercury.sg2-dll02.474,external,2401:3f00:1000:22:5000:a0ff:fecd:13d5,,,sg2-dll02.sg2.dfinity.network
mercury.sg2-dll03.475,external,2401:3f00:1000:22:5000:5aff:fef2:7ccb,,,sg2-dll03.sg2.dfinity.network
mercury.sg2-dll04.476,external,2401:3f00:1000:22:5000:42ff:feb7:5112,,,sg2-dll04.sg2.dfinity.network
mercury.sg2-dll05.200,external,2401:3f00:1000:22:5000:5cff:fe8b:759b,,,sg2-dll05.sg2.dfinity.network
mercury.sg2-dll06.94,external,2401:3f00:1000:22:5000:7eff:fe15:ccbb,,,sg2-dll06.sg2.dfinity.network
mercury.sg2-dll07.19,external,2401:3f00:1000:22:5000:c3ff:fe44:36f4,,,sg2-dll07.sg2.dfinity.network
mercury.sg2-dll08.121,external,2401:3f00:1000:22:5000:85ff:fea3:1de,,,sg2-dll08.sg2.dfinity.network
mercury.sg2-dll09.141,external,2401:3f00:1000:22:5000:25ff:fe63:8c97,,,sg2-dll09.sg2.dfinity.network
mercury.sg2-dll10.150,external,2401:3f00:1000:22:5000:22ff:fe31:add7,,,sg2-dll10.sg2.dfinity.network
mercury.sg2-dll11.272,external,2401:3f00:1000:22:5000:1cff:fe46:9a12,,,sg2-dll11.sg2.dfinity.network
mercury.sg2-dll12.957,external,2401:3f00:1000:22:5000:57ff:fee6:72e,,,sg2-dll12.sg2.dfinity.network
mercury.sg2-dll13.958,external,2401:3f00:1000:22:5000:d8ff:feb0:b2c0,,,sg2-dll13.sg2.dfinity.network
mercury.sg2-dll14.959,external,2401:3f00:1000:22:5000:6aff:fe7e:bf07,,,sg2-dll14.sg2.dfinity.network
mercury.sg3-dll01.20,external,2401:3f00:1000:23:5000:80ff:fe84:91ad,,,sg3-dll01.sg3.dfinity.network
mercury.sg3-dll02.74,external,2401:3f00:1000:23:5000:f1ff:fe59:bd3d,,,sg3-dll02.sg3.dfinity.network
mercury.sg3-dll03.214,external,2401:3f00:1000:23:5000:7bff:fec5:bcca,,,sg3-dll03.sg3.dfinity.network
mercury.sg3-dll04.107,external,2401:3f00:1000:23:5000:ecff:feca:219e,,,sg3-dll04.sg3.dfinity.network
mercury.sg3-dll05.127,external,2401:3f00:1000:23:5000:68ff:fea0:b0c2,,,sg3-dll05.sg3.dfinity.network
mercury.sg3-dll06.39,external,2401:3f00:1000:23:5000:28ff:febe:4bba,,,sg3-dll06.sg3.dfinity.network
mercury.sg3-dll07.162,external,2401:3f00:1000:23:5000:7bff:fe3d:b81d,,,sg3-dll07.sg3.dfinity.network
mercury.sg3-dll08.188,external,2401:3f00:1000:23:5000:eaff:fee0:5575,,,sg3-dll08.sg3.dfinity.network
mercury.sg3-dll09.59,external,2401:3f00:1000:23:5000:22ff:fe44:5d49,,,sg3-dll09.sg3.dfinity.network
mercury.sg3-dll10.176,external,2401:3f00:1000:23:5000:37ff:fe1f:f028,,,sg3-dll10.sg3.dfinity.network
mercury.sg3-dll11.201,external,2401:3f00:1000:23:5000:d4ff:fed0:d722,,,sg3-dll11.sg3.dfinity.network
mercury.sg3-dll12.265,external,2401:3f00:1000:23:5000:adff:feab:3c0b,,,sg3-dll12.sg3.dfinity.network
mercury.sg3-dll13.84,external,2401:3f00:1000:23:5000:30ff:fec7:e72d,,,sg3-dll13.sg3.dfinity.network
mercury.sg3-dll14.225,external,2401:3f00:1000:23:5000:56ff:fe1d:ca8a,,,sg3-dll14.sg3.dfinity.network
mercury.sg3-dll15.514,external,2401:3f00:1000:23:5000:ebff:feca:c398,,,sg3-dll15.sg3.dfinity.network
mercury.sg3-dll16.515,external,2401:3f00:1000:23:5000:a0ff:fee8:fcd7,,,sg3-dll16.sg3.dfinity.network
mercury.sg3-dll17.477,external,2401:3f00:1000:23:5000:30ff:feb5:aba3,,,sg3-dll17.sg3.dfinity.network
mercury.sg3-dll18.478,external,2401:3f00:1000:23:5000:43ff:fe0f:ae68,,,sg3-dll18.sg3.dfinity.network
mercury.sg3-dll19.479,external,2401:3f00:1000:23:5000:caff:fec0:69a,,,sg3-dll19.sg3.dfinity.network
mercury.sg3-dll20.480,external,2401:3f00:1000:23:5000:a4ff:fe2a:b1b2,,,sg3-dll20.sg3.dfinity.network
mercury.sg3-dll21.481,external,2401:3f00:1000:23:5000:b5ff:fe05:9bbf,,,sg3-dll21.sg3.dfinity.network
mercury.sg3-dll22.482,external,2401:3f00:1000:23:5000:f2ff:fe93:bd0c,,,sg3-dll22.sg3.dfinity.network
mercury.sg3-dll23.483,external,2401:3f00:1000:23:5000:68ff:fe7b:e386,,,sg3-dll23.sg3.dfinity.network
mercury.sg3-dll24.484,external,2401:3f00:1000:23:5000:4cff:fe01:3495,,,sg3-dll24.sg3.dfinity.network
mercury.sg3-dll25.485,external,2401:3f00:1000:23:5000:f2ff:fe31:b8ed,,,sg3-dll25.sg3.dfinity.network
mercury.sg3-dll26.895,external,2401:3f00:1000:23:5000:8bff:fea4:9fb,,,sg3-dll26.sg3.dfinity.network
mercury.sg3-dll27.896,external,2401:3f00:1000:23:5000:baff:feb3:6a55,,,sg3-dll27.sg3.dfinity.network
mercury.sg3-dll28.897,external,2401:3f00:1000:23:5000:7bff:fe99:9ed2,,,sg3-dll28.sg3.dfinity.network
mercury.sh1-dll01.1009,dfinity,2001:4c08:2003:b09:5000:4bff:fe90:7db6,,,sh1-dll01.sh1.dfinity.network
mercury.sh1-dll02.1010,dfinity,2001:4c08:2003:b09:5000:40ff:fea3:80fa,,,sh1-dll02.sh1.dfinity.network
mercury.sh1-dll03.1011,dfinity,2001:4c08:2003:b09:5000:8bff:fe72:8999,,,sh1-dll03.sh1.dfinity.network
mercury.sh1-dll04.1012,dfinity,2001:4c08:2003:b09:5000:54ff:fea4:9ae2,,,sh1-dll04.sh1.dfinity.network
mercury.sh1-dll05.1013,dfinity,2001:4c08:2003:b09:5000:34ff:fee7:d0c3,,,sh1-dll05.sh1.dfinity.network
mercury.sh1-dll06.1014,dfinity,2001:4c08:2003:b09:5000:f3ff:fe56:6480,,,sh1-dll06.sh1.dfinity.network
mercury.sh1-dll07.1015,dfinity,2001:4c08:2003:b09:5000:c4ff:fe6c:2417,,,sh1-dll07.sh1.dfinity.network
mercury.sh1-dll08.1016,dfinity,2001:4c08:2003:b09:5000:53ff:fe3b:2c5a,,,sh1-dll08.sh1.dfinity.network
mercury.sh1-dll09.1017,dfinity,2001:4c08:2003:b09:5000:5aff:fea3:4264,,,sh1-dll09.sh1.dfinity.network
mercury.sh1-dll10.1018,dfinity,2001:4c08:2003:b09:5000:18ff:fe58:fa6b,,,sh1-dll10.sh1.dfinity.network
mercury.sh1-dll11.1019,dfinity,2001:4c08:2003:b09:5000:edff:fe6a:1c1a,,,sh1-dll11.sh1.dfinity.network
mercury.sh1-dll12.1020,dfinity,2001:4c08:2003:b09:5000:ecff:fe3b:c8b9,,,sh1-dll12.sh1.dfinity.network
mercury.sh1-dll13.1021,dfinity,2001:4c08:2003:b09:5000:9dff:fe94:b1c4,,,sh1-dll13.sh1.dfinity.network
mercury.sh1-dll14.1022,dfinity,2001:4c08:2003:b09:5000:56ff:fe71:c407,,,sh1-dll14.sh1.dfinity.network
mercury.sh1-dll15.1023,dfinity,2001:4c08:2003:b09:5000:ecff:fe39:14f2,,,sh1-dll15.sh1.dfinity.network
mercury.sh1-dll16.1024,dfinity,2001:4c08:2003:b09:5000:abff:fecd:6f1a,,,sh1-dll16.sh1.dfinity.network
mercury.sh1-dll17.1025,dfinity,2001:4c08:2003:b09:5000:f3ff:febd:34f0,,,sh1-dll17.sh1.dfinity.network
mercury.sh1-dll18.1026,dfinity,2001:4c08:2003:b09:5000:c6ff:feb2:ec7b,,,sh1-dll18.sh1.dfinity.network
mercury.sh1-dll19.1027,dfinity,2001:4c08:2003:b09:5000:dfff:fe8e:ba1d,,,sh1-dll19.sh1.dfinity.network
mercury.sh1-dll20.1028,dfinity,2001:4c08:2003:b09:5000:f5ff:fe36:a13c,,,sh1-dll20.sh1.dfinity.network
mercury.sh1-dll21.1029,dfinity,2001:4c08:2003:b09:5000:baff:fe1a:df8c,,,sh1-dll21.sh1.dfinity.network
mercury.sh1-dll22.1030,dfinity,2001:4c08:2003:b09:5000:4eff:fe4f:83f0,,,sh1-dll22.sh1.dfinity.network
mercury.sh1-dll23.1031,dfinity,2001:4c08:2003:b09:5000:7bff:fe0d:c7dd,,,sh1-dll23.sh1.dfinity.network
mercury.sh1-dll24.1032,dfinity,2001:4c08:2003:b09:5000:10ff:fecc:fa63,,,sh1-dll24.sh1.dfinity.network
mercury.sh1-dll25.1033,dfinity,2001:4c08:2003:b09:5000:eeff:fede:5b82,,,sh1-dll25.sh1.dfinity.network
mercury.sh1-dll26.1034,dfinity,2001:4c08:2003:b09:5000:31ff:fe10:a278,,,sh1-dll26.sh1.dfinity.network
mercury.sh1-dll27.1035,dfinity,2001:4c08:2003:b09:5000:dfff:feb4:da7d,,,sh1-dll27.sh1.dfinity.network
mercury.sh1-dll28.1036,dfinity,2001:4c08:2003:b09:5000:3aff:fef1:d71d,,,sh1-dll28.sh1.dfinity.network
mercury.sj1-dll08.08,external,2600:c02:b002:15:5000:22ff:fe65:e916,,,sj1-dll08.sj1.dfinity.network
mercury.sj1-dll09.442,external,2600:c02:b002:15:5000:a7ff:fe97:c7cf,,,sj1-dll09.sj1.dfinity.network
mercury.sj1-dll10.171,external,2600:c02:b002:15:5000:2cff:fe95:e4d1,,,sj1-dll10.sj1.dfinity.network
mercury.sj1-dll11.183,external,2600:c02:b002:15:5000:1aff:fe30:8d68,,,sj1-dll11.sj1.dfinity.network
mercury.sj1-dll12.443,external,2600:c02:b002:15:5000:26ff:fe99:5a68,,,sj1-dll12.sj1.dfinity.network
mercury.sj1-dll13.49,external,2600:c02:b002:15:5000:deff:fed2:af64,,,sj1-dll13.sj1.dfinity.network
mercury.sj1-dll14.444,external,2600:c02:b002:15:5000:89ff:fea5:5429,,,sj1-dll14.sj1.dfinity.network
mercury.sj1-dll15.64,external,2600:c02:b002:15:5000:e0ff:fe7b:c0c,,,sj1-dll15.sj1.dfinity.network
mercury.sj1-dll16.445,external,2600:c02:b002:15:5000:78ff:fe4c:bf55,,,sj1-dll16.sj1.dfinity.network
mercury.sj1-dll17.446,external,2600:c02:b002:15:5000:9eff:feb5:9e48,,,sj1-dll17.sj1.dfinity.network
mercury.sj1-dll18.71,external,2600:c02:b002:15:5000:19ff:fec3:41f5,,,sj1-dll18.sj1.dfinity.network
mercury.sj1-dll19.447,external,2600:c02:b002:15:5000:a5ff:fe4d:9832,,,sj1-dll19.sj1.dfinity.network
mercury.sj1-dll20.448,external,2600:c02:b002:15:5000:27ff:fe18:3a30,,,sj1-dll20.sj1.dfinity.network
mercury.sj1-dll21.129,external,2600:c02:b002:15:5000:b4ff:fe03:28c6,,,sj1-dll21.sj1.dfinity.network
mercury.sj1-dll22.111,external,2600:c02:b002:15:5000:5bff:fefd:3efd,,,sj1-dll22.sj1.dfinity.network
mercury.sj1-dll23.117,external,2600:c02:b002:15:5000:9dff:fec6:b3e9,,,sj1-dll23.sj1.dfinity.network
mercury.sj1-dll24.273,external,2600:c02:b002:15:5000:eeff:fea9:186,,,sj1-dll24.sj1.dfinity.network
