name,node_type,ipv6,principal,subnet,physical_system
mercury.mr1-dll26.806,dfinity,2a0b:21c0:b002:2:6801:78ff:fe9d:1fe0,dwcs7-ktmbv-shrj4-ja3fo-govso-rwz7v-poj3j-ltkbf-hzq72-4awos-oqe,unassigned,mr1-dll26.mr1.dfinity.network
mercury.mr1-dll27.807,dfinity,2a0b:21c0:b002:2:6801:dcff:fe66:e1c3,vreb7-z3w7h-bmkze-eyuio-e265o-qxyfr-3uzik-htfw6-otpjr-2rrct-aqe,unassigned,mr1-dll27.mr1.dfinity.network
mercury.mr1-dll28.808,dfinity,2a0b:21c0:b002:2:6801:10ff:febd:8632,6sxas-3iaik-depsw-nsjvc-ynqnw-tl35n-kn4qv-sax5h-fvrtw-iuude-eae,unassigned,mr1-dll28.mr1.dfinity.network
mercury.mu1-dll01.500,external,2a01:138:900a:0:6801:87ff:fe34:eed7,wxygo-is3kf-lpjzi-hf6co-hch2w-2njm3-cq74x-fcs5t-c44hu-552lw-kae,ejbmu-grnam-gk6ol-6irwa-htwoj-7ihfl-goimw-hlnvh-abms4-47v2e-zqe,mu1-dll01.mu1.dfinity.network
mercury.mu1-dll02.23,external,2a01:138:900a:0:6801:baff:fe5f:a337,wy5dm-dyvr3-wpi3g-d4xcd-6paqv-75bb5-5it3l-ovbv6-botde-7dlof-qae,w4rem-dv5e3-widiz-wbpea-kbttk-mnzfm-tzrc7-svcj3-kbxyb-zamch-hqe,mu1-dll02.mu1.dfinity.network
mercury.mu1-dll03.501,external,2a01:138:900a:0:6801:74ff:feab:762b,yeark-e7nqu-ovf7r-vrjm3-zh7yz-kg6f6-6rlhc-o5kgs-lkriq-5d2hi-zqe,mpubz-g52jc-grhjo-5oze5-qcj74-sex34-omprz-ivnsm-qvvhr-rfzpv-vae,mu1-dll03.mu1.dfinity.network
mercury.mu1-dll04.502,external,2a01:138:900a:0:6801:90ff:fe63:2c5d,m3h5f-hvglm-f7xdh-sx7oa-fqktz-x6fnr-5b2uj-gkt42-june3-dzg23-jqe,w4asl-4nmyj-qnr7c-6cqq4-tkwmt-o26di-iupkq-vx4kt-asbrx-jzuxh-4ae,mu1-dll04.mu1.dfinity.network
mercury.mu1-dll05.223,external,2a01:138:900a:0:6801:96ff:fe5a:f63,nfg4t-fxeqe-rc2fo-hkr6z-3vo6u-rxq2i-6xix4-jezko-4zted-64imn-zqe,qdvhd-os4o2-zzrdw-xrcv4-gljou-eztdp-bj326-e6jgr-tkhuc-ql6v2-yqe,mu1-dll05.mu1.dfinity.network
mercury.mu1-dll06.24,external,2a01:138:900a:0:6801:21ff:fec5:3a04,4j74u-ilend-vb456-hhhkz-7pzre-tky6t-qvknt-hnen6-qsa6o-au7ak-wqe,snjp4-xlbw4-mnbog-ddwy6-6ckfd-2w5a2-eipqo-7l436-pxqkh-l6fuv-vae,mu1-dll06.mu1.dfinity.network
mercury.mu1-dll07.79,external,2a01:138:900a:0:6801:c4ff:fe39:29d9,3zg5o-ieoil-rbw5g-2tsbz-f7xzv-yadzw-g3ivi-t5u37-de7nq-4qe77-2qe,fuqsr-in2lc-zbcjj-ydmcw-pzq7h-4xm2z-pto4i-dcyee-5z4rz-x63ji-nae,mu1-dll07.mu1.dfinity.network
mercury.mu1-dll08.391,external,2a01:138:900a:0:6801:e2ff:fe80:b65,6t2rz-cs4pa-67rum-kjvgy-q3tji-mr42u-zw5gh-5yxej-gkxtr-esjrg-eae,io67a-2jmkw-zup3h-snbwi-g6a5n-rm5dn-b6png-lvdpl-nqnto-yih6l-gqe,mu1-dll08.mu1.dfinity.network
mercury.mu1-dll09.105,external,2a01:138:900a:0:6801:e9ff:fe7a:68ae,chm6s-bxqgk-jv6em-fbfrr-o54oi-idorx-rdpj7-asc5a-wmujl-awa77-2qe,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe,mu1-dll09.mu1.dfinity.network
mercury.mu1-dll10.392,external,2a01:138:900a:0:6801:beff:fed6:43de,ogigs-wyvqw-emnfo-ldeuo-6nic6-bdvxc-xu7dg-ji46r-wcxrk-syvqt-gqe,pjljw-kztyl-46ud4-ofrj6-nzkhm-3n4nt-wi3jt-ypmav-ijqkt-gjf66-uae,mu1-dll10.mu1.dfinity.network
mercury.mu1-dll11.92,external,2a01:138:900a:0:6801:5cff:feed:7be2,5i7qw-wbpwu-3kibh-m3lsc-rkjg2-feb44-rtlhn-mvjki-w3vzi-fc45x-iqe,jtdsg-3h6gi-hs7o5-z2soi-43w3z-soyl3-ajnp3-ekni5-sw553-5kw67-nqe,mu1-dll11.mu1.dfinity.network
mercury.mu1-dll12.119,external,2a01:138:900a:0:6801:62ff:fe6b:7d8f,ogokl-oqium-3p2bk-f3hpo-dr67s-oilge-k4jq5-z5poz-2b2oq-4wxg5-aae,6pbhf-qzpdk-kuqbr-pklfa-5ehhf-jfjps-zsj6q-57nrl-kzhpd-mu7hc-vae,mu1-dll12.mu1.dfinity.network
mercury.mu1-dll13.467,external,2a01:138:900a:0:6801:a4ff:fef0:c947,myp5p-caup7-ebzvv-wbncv-xu25x-xhxqm-yequa-hzryn-5uoq4-mduul-bae,gmq5v-hbozq-uui6y-o55wc-ihop3-562wb-3qspg-nnijg-npqp5-he3cj-3ae,mu1-dll13.mu1.dfinity.network
mercury.mu1-dll14.139,external,2a01:138:900a:0:6801:32ff:fec6:c12,tvuwv-w7ks3-jpphq-dnilk-ewkuy-izc4x-sal4e-25dhc-7tsoy-uknfw-lqe,nl6hn-ja4yw-wvmpy-3z2jx-ymc34-pisx3-3cp5z-3oj4a-qzzny-jbsv3-4qe,mu1-dll14.mu1.dfinity.network
mercury.mu1-dll15.37,external,2a01:138:900a:0:6801:22ff:feff:a6e,3hxq7-lliqg-4fc4s-s4b6v-7ynuw-p6xi7-k65mh-mj4lt-5zmnx-g7c2a-pae,uzr34-akd3s-xrdag-3ql62-ocgoh-ld2ao-tamcv-54e7j-krwgb-2gm4z-oqe,mu1-dll15.mu1.dfinity.network
mercury.mu1-dll16.125,external,2a01:138:900a:0:6801:96ff:febd:4be1,4d2sj-eqwzi-m7s5g-uj33s-wieqq-kgzyk-qzywl-ptltz-7zryd-sdbsc-uqe,cv73p-6v7zi-u67oy-7jc3h-qspsz-g5lrj-4fn7k-xrax3-thek2-sl46v-jae,mu1-dll16.mu1.dfinity.network
mercury.mu1-dll17.393,external,2a01:138:900a:0:6801:31ff:feb4:bbd1,y5y6o-v23la-k26ed-rdyxv-nhyfz-rmeqg-cg5hi-vvc55-xhrcu-5szgb-xqe,qxesv-zoxpm-vc64m-zxguk-5sj74-35vrb-tbgwg-pcird-5gr26-62oxl-cae,mu1-dll17.mu1.dfinity.network
mercury.mu1-dll18.147,external,2a01:138:900a:0:6801:88ff:fed5:853b,eyn4b-3u2bj-osfyg-3evgx-ycrbg-agyjv-zfre3-qmfc4-u7jwh-w2qap-fqe,3hhby-wmtmw-umt4t-7ieyg-bbiig-xiylg-sblrt-voxgt-bqckd-a75bf-rqe,mu1-dll18.mu1.dfinity.network
mercury.mu1-dll19.159,external,2a01:138:900a:0:6801:98ff:fe7c:2c57,dg24y-beztc-a5hb5-24juk-rpqdv-iehwu-2mvyw-vw2ap-eajzr-s7kpc-fae,brlsh-zidhj-3yy3e-6vqbz-7xnih-xeq2l-as5oc-g32c4-i5pdn-2wwof-oae,mu1-dll19.mu1.dfinity.network
mercury.mu1-dll20.174,external,2a01:138:900a:0:6801:c6ff:fe4e:789b,dvywh-wfuga-x6hes-4hrar-nomdt-d7tzv-x463j-ufb3c-cestw-rgxkh-kae,k44fs-gm4pv-afozh-rs7zw-cg32n-u7xov-xqyx3-2pw5q-eucnu-cosd4-uqe,mu1-dll20.mu1.dfinity.network
mercury.mu1-dll21.186,external,2a01:138:900a:0:6801:58ff:fe37:d524,ylkti-5f4he-jifot-3l6pc-gvibt-rw3qs-7beqt-kakgg-zowzy-flqfu-4ae,lhg73-sax6z-2zank-6oer2-575lz-zgbxx-ptudx-5korm-fy7we-kh4hl-pqe,mu1-dll21.mu1.dfinity.network
mercury.mu1-dll22.198,external,2a01:138:900a:0:6801:7aff:fe41:3051,txxda-ewevl-saa7x-hj43c-24xcm-i3hjs-j4xxn-2yujg-ptuif-q2ja6-fqe,e66qm-3cydn-nkf4i-ml4rb-4ro6o-srm5s-x5hwq-hnprz-3meqp-s7vks-5qe,mu1-dll22.mu1.dfinity.network
mercury.mu1-dll23.211,external,2a01:138:900a:0:6801:b5ff:fe42:bc61,kxo2a-3yb52-wtj6i-qha3d-eipxa-qemke-ij4sq-h3sbz-budjc-rw2bj-5qe,4ecnw-byqwz-dtgss-ua2mh-pfvs7-c3lct-gtf4e-hnu75-j7eek-iifqm-sqe,mu1-dll23.mu1.dfinity.network
mercury.mu1-dll24.256,external,2a01:138:900a:0:6801:ebff:fef3:1625,hc3ft-rhmb5-yhogg-3xdlz-vmwhv-zkm52-gj6ln-3zvn7-d5qie-nynj3-fqe,pzp6e-ekpqk-3c5x7-2h6so-njoeq-mt45d-h3h6c-q3mxf-vpeq5-fk5o7-yae,mu1-dll24.mu1.dfinity.network
mercury.mu1-dll25.257,external,2a01:138:900a:0:6801:e7ff:fe6d:75a1,abiez-tmiok-onixf-alhrk-6ki4c-uquml-fnpvd-zirix-brula-uheyo-5ae,pae4o-o6dxf-xki7q-ezclx-znyd6-fnk6w-vkv5z-5lfwh-xym2i-otrrw-fqe,mu1-dll25.mu1.dfinity.network
mercury.mu1-dll26.258,external,2a01:138:900a:0:6801:33ff:fe92:8893,om3xx-z7r5z-22dkp-rfta4-drccc-vlbaq-k7bep-pwemg-vquay-hxc34-7qe,o3ow2-2ipam-6fcjo-3j5vt-fzbge-2g7my-5fz2m-p4o2t-dwlc4-gt2q7-5ae,mu1-dll26.mu1.dfinity.network
mercury.mu1-dll27.259,external,2a01:138:900a:0:6801:d3ff:febe:73a0,xgzgx-aoan7-oejm5-rdme4-wwpxu-jptem-yo4pl-6apq4-udnvo-zhfth-yae,shefu-t3kr5-t5q3w-mqmdq-jabyv-vyvtf-cyyey-3kmo4-toyln-emubw-4qe,mu1-dll27.mu1.dfinity.network
mercury.mu1-dll28.394,external,2a01:138:900a:0:6801:8fff:fe1d:e5bf,tyofn-r6bgb-5a533-2vptk-hgl47-xz3se-ssxyd-ws4i4-o7c4x-5zczx-gqe,5kdm2-62fc6-fwnja-hutkz-ycsnm-4z33i-woh43-4cenu-ev7mi-gii6t-4ae,mu1-dll28.mu1.dfinity.network
mercury.ny1-dll01.32,external,2607:f1d0:10:1:6801:40ff:fe77:8da4,b3ztg-ujkl3-5xizv-izr5j-hz5wv-4ymnq-nvxwq-k7rfv-cbf4k-gd7gf-jqe,unassigned,ny1-dll01.ny1.dfinity.network
mercury.ny1-dll02.489,external,2607:f1d0:10:1:6801:69ff:fec1:e57d,lwljy-i32av-ljrnm-f4guk-2b5xw-nanyt-2h5gt-efh2q-bapov-suhz5-wae,unassigned,ny1-dll02.ny1.dfinity.network
mercury.ny1-dll03.597,external,2607:f1d0:10:1:6801:75ff:fe68:c77f,z6klu-fk2xm-geyc4-7qqtc-a7sbk-4xthk-3xqb5-d6qx2-dvdfn-25n74-6qe,unassigned,ny1-dll03.ny1.dfinity.network
mercury.ny1-dll04.114,external,2607:f1d0:10:1:6801:8eff:fe31:6ee3,b4ncs-a2td6-7dnqn-pqt3t-wo5ti-fhggv-dfmwq-kycqw-dnm6l-v7vsm-6ae,unassigned,ny1-dll04.ny1.dfinity.network
mercury.ny1-dll05.82,external,2607:f1d0:10:1:6801:4cff:fe41:c6b8,ydhcr-xjjwd-xriaf-h5wmf-wenp5-ldpj2-oqu6h-oam5a-za6ad-4opha-7ae,unassigned,ny1-dll05.ny1.dfinity.network
mercury.ny1-dll06.516,external,2607:f1d0:10:1:6801:baff:fe48:58ec,rzmf2-bann2-xwd4z-7nyz4-jniay-7lqod-nom4t-yg2lx-tjros-wzzti-7ae,unassigned,ny1-dll06.ny1.dfinity.network
mercury.ny1-dll07.40,external,2607:f1d0:10:1:6801:57ff:fe63:66fe,taw6q-m7mc7-y344x-rs5re-opesl-44f5k-g7tk5-k6cho-vqksw-msm6d-yqe,uzr34-akd3s-xrdag-3ql62-ocgoh-ld2ao-tamcv-54e7j-krwgb-2gm4z-oqe,ny1-dll07.ny1.dfinity.network
mercury.ny1-dll08.52,external,2607:f1d0:10:1:6801:efff:fe57:da7c,lmzmv-wgqvf-7wyla-xwztl-sp3ot-goprx-zvrgp-c6zlm-3moh2-422de-mae,5kdm2-62fc6-fwnja-hutkz-ycsnm-4z33i-woh43-4cenu-ev7mi-gii6t-4ae,ny1-dll08.ny1.dfinity.network
mercury.ny1-dll09.132,external,2607:f1d0:10:1:6801:d4ff:fef4:fb6a,b22uz-mtwbz-zx3hl-l5wrg-d7g2g-ywui6-bda6g-raycm-7wsr3-g5a2s-pae,unassigned,ny1-dll09.ny1.dfinity.network
mercury.ny1-dll10.177,external,2607:f1d0:10:1:6801:f4ff:fe59:14f3,imzyn-2nlyg-dqnsl-xx3oj-kekcf-f5upx-ux2b6-ic6uq-tpzg7-rmyld-nqe,snjp4-xlbw4-mnbog-ddwy6-6ckfd-2w5a2-eipqo-7l436-pxqkh-l6fuv-vae,ny1-dll10.ny1.dfinity.network
mercury.ny1-dll11.202,external,2607:f1d0:10:1:6801:97ff:fe0a:a650,ux7z2-x4re3-c4b2o-g6htx-h7ads-mri2k-iae5p-jaave-nt7ac-emqry-cae,unassigned,ny1-dll11.ny1.dfinity.network
mercury.ny1-dll12.163,external,2607:f1d0:10:1:6801:fcff:fe5a:c693,mh3hm-bj3v2-hmzz6-hvoln-7xozs-7dser-rcb6n-l7kgd-6xqh2-qwblu-4ae,unassigned,ny1-dll12.ny1.dfinity.network
mercury.ny1-dll13.226,external,2607:f1d0:10:1:6801:74ff:fe8b:3f0d,ky2x5-zdh5q-ua542-tlua6-w7y4e-sjjyi-dlsy3-bbztl-rb7fh-urdnp-vqe,unassigned,ny1-dll13.ny1.dfinity.network
mercury.ny1-dll14.260,external,2607:f1d0:10:1:6801:5aff:fe8c:60e0,4valy-j3u2g-t6w5n-ijf7d-oxhrt-nxiv7-rvsku-r4hwu-dwdaa-tqij4-fqe,unassigned,ny1-dll14.ny1.dfinity.network
mercury.or1-dll01.154,external,2604:3fc0:3002:0:6801:5aff:fe76:85f9,ij26u-72ohd-byqqk-aylme-3dxux-a7gfg-ww6sv-535hk-tuu7h-6a26j-pqe,unassigned,or1-dll01.or1.dfinity.network
mercury.or1-dll02.167,external,2604:3fc0:3002:0:6801:bfff:feea:6bcb,zi4oj-lybok-bfchy-6irei-n2cmn-nhchv-ieyox-k7wqu-5tbgv-sh7wf-3ae,unassigned,or1-dll02.or1.dfinity.network
mercury.or1-dll03.179,external,2604:3fc0:3002:0:6801:d2ff:fe13:5609,hzfgy-lpd4o-lye4m-gvqcy-ah24f-fv5hx-iu3mm-avxp6-s3xuh-cxbxi-2ae,jtdsg-3h6gi-hs7o5-z2soi-43w3z-soyl3-ajnp3-ekni5-sw553-5kw67-nqe,or1-dll03.or1.dfinity.network
mercury.or1-dll04.192,external,2604:3fc0:3002:0:6801:5dff:fec1:6a66,yxsbv-gyoyu-stbn7-qj27p-y47zs-w2tyd-u47gp-7zqei-oazsy-us3ad-vqe,unassigned,or1-dll04.or1.dfinity.network
mercury.or1-dll05.46,external,2604:3fc0:3002:0:6801:34ff:fe37:93f3,6k6tw-g3cxf-dkyag-ott6c-pta24-b2vbj-qwsvb-bs5ha-zcwxd-slvik-jae,unassigned,or1-dll05.or1.dfinity.network
mercury.or1-dll06.205,external,2604:3fc0:3002:0:6801:1aff:fec5:bc4b,5wsbi-bbit6-zsfuq-3sqk6-e6sni-ziokq-rfhgv-ovwzt-tosz5-nyq2n-aqe,unassigned,or1-dll06.or1.dfinity.network
mercury.or1-dll07.56,external,2604:3fc0:3002:0:6801:8cff:fe58:7dcf,j3wos-4uumz-er7pq-m7fc3-nqm4c-lx64b-h4jp4-gipdn-5osxc-wtbox-sqe,gmq5v-hbozq-uui6y-o55wc-ihop3-562wb-3qspg-nnijg-npqp5-he3cj-3ae,or1-dll07.or1.dfinity.network
mercury.or1-dll08.230,external,2604:3fc0:3002:0:6801:8cff:fec6:79b4,aiqux-sozuk-rzknl-zso62-hlr7c-gn6bw-gzgwj-cp3uk-wrmnf-hq7jj-rqe,uzr34-akd3s-xrdag-3ql62-ocgoh-ld2ao-tamcv-54e7j-krwgb-2gm4z-oqe,or1-dll08.or1.dfinity.network
mercury.or1-dll09.86,external,2604:3fc0:3002:0:6801:35ff:feb4:e825,rcta4-ak4lb-esqpi-uo3c6-qhp27-4f24e-iqdou-xytal-edyi4-izdgl-kae,unassigned,or1-dll09.or1.dfinity.network
mercury.or1-dll10.99,external,2604:3fc0:3002:0:6801:58ff:fe6b:8d71,3t2lk-azfse-g3r3q-hliod-sxmhg-qdnt7-ilx5f-vlciw-mc3cl-2zssn-fae,unassigned,or1-dll10.or1.dfinity.network
mercury.or1-dll11.261,external,2604:3fc0:3002:0:6801:bdff:fe17:9f3e,y77ce-ps2hf-vniks-5eur3-yo2zg-6seor-mz5xm-d5ico-xflg5-fxe2v-oqe,unassigned,or1-dll11.or1.dfinity.network
mercury.or1-dll12.526,external,2604:3fc0:3002:0:6801:37ff:fe19:6e17,mvoup-lc62d-qskas-hm2zf-fahj7-jxr62-q7abb-evmok-p7rq5-yqr3l-sqe,unassigned,or1-dll12.or1.dfinity.network
mercury.or1-dll13.527,external,2604:3fc0:3002:0:6801:3aff:fefe:6447,j7yar-ld6kg-f2sza-yczf2-5zpoy-mxs2b-shdva-fw5xf-4luwq-na4xa-sqe,unassigned,or1-dll13.or1.dfinity.network
mercury.or1-dll14.528,external,2604:3fc0:3002:0:6801:fcff:fef5:779,ad6tc-euwqd-mflr6-rwpc5-pfhvn-vqrq2-oyula-2vdkb-c7bsn-gdrkk-uae,o3ow2-2ipam-6fcjo-3j5vt-fzbge-2g7my-5fz2m-p4o2t-dwlc4-gt2q7-5ae,or1-dll14.or1.dfinity.network
mercury.or1-dll15.395,external,2604:3fc0:3002:0:6801:9fff:fe80:f35,r3svb-ns2l6-e3aas-hcbar-zky3s-c74dm-empjy-kp3hi-mna2k-ipuos-hae,unassigned,or1-dll15.or1.dfinity.network
mercury.or1-dll16.396,external,2604:3fc0:3002:0:6801:a6ff:fe22:f939,z5a4h-43szy-vvp4j-xorii-l6yma-4iyzt-7o3ry-frvqe-azkit-5iag2-rqe,unassigned,or1-dll16.or1.dfinity.network
mercury.or1-dll17.397,external,2604:3fc0:3002:0:6801:54ff:fece:9307,2ojd2-6gt7o-v5dyl-fd2re-pd5yu-b4gih-gebku-sekge-rpnwr-eifss-kae,shefu-t3kr5-t5q3w-mqmdq-jabyv-vyvtf-cyyey-3kmo4-toyln-emubw-4qe,or1-dll17.or1.dfinity.network
mercury.or1-dll18.398,external,2604:3fc0:3002:0:6801:9aff:fe33:2575,7bbfs-waxqc-xewps-alnw2-puwfi-lv4id-hw4ox-epooj-6io64-77xbr-bae,unassigned,or1-dll18.or1.dfinity.network
mercury.or1-dll19.399,external,2604:3fc0:3002:0:6801:ccff:fe46:834d,ufciq-eduab-vwpdh-pfizy-jr6cj-xykuv-i3c64-b2odl-3nii3-b7r5f-jae,unassigned,or1-dll19.or1.dfinity.network
mercury.or1-dll20.400,external,2604:3fc0:3002:0:6801:8cff:fea3:4ed0,dkx5h-i5d56-xeb37-uldi5-dlgmp-atrom-gyfn7-edeih-i5ph6-2cquy-dqe,eq6en-6jqla-fbu5s-daskr-h6hx2-376n5-iqabl-qgrng-gfqmv-n3yjr-mqe,or1-dll20.or1.dfinity.network
mercury.or1-dll21.401,external,2604:3fc0:3002:0:6801:a8ff:fedd:f2a5,owedb-225ie-3nagr-r7p27-jbwtd-745nr-rl5nh-qka5h-adlww-uu33p-oqe,unassigned,or1-dll21.or1.dfinity.network
mercury.or1-dll22.402,external,2604:3fc0:3002:0:6801:5aff:fe65:45e4,i7u4k-qo5lu-w2ynn-m7iec-lit7d-prf44-3fy7c-hvwqw-wwhdw-f6tdr-uae,cv73p-6v7zi-u67oy-7jc3h-qspsz-g5lrj-4fn7k-xrax3-thek2-sl46v-jae,or1-dll22.or1.dfinity.network
mercury.or1-dll23.403,external,2604:3fc0:3002:0:6801:e2ff:fe05:538b,46qvk-mdby5-dbzf3-mpwtq-axasp-rkf37-wawoc-7edbb-drt46-oq3xy-vae,unassigned,or1-dll23.or1.dfinity.network
mercury.or1-dll24.404,external,2604:3fc0:3002:0:6801:e6ff:fea6:e7b8,xelcd-pogkb-lrtry-hfe4m-maxod-fwebb-3fvh7-6sb5b-vs2n2-fkaxz-yqe,pzp6e-ekpqk-3c5x7-2h6so-njoeq-mt45d-h3h6c-q3mxf-vpeq5-fk5o7-yae,or1-dll24.or1.dfinity.network
mercury.or1-dll25.405,external,2604:3fc0:3002:0:6801:a3ff:fe17:1ff7,dkwph-vw5pi-ewbn7-b7h5v-4bksq-m4zf3-2muqu-qamcy-togz7-ylndo-zqe,k44fs-gm4pv-afozh-rs7zw-cg32n-u7xov-xqyx3-2pw5q-eucnu-cosd4-uqe,or1-dll25.or1.dfinity.network
mercury.or1-dll26.964,external,2604:3fc0:3002:0:6801:5bff:fe65:888,nnxzf-kyrl5-d5cnt-tjtcq-hefnq-yc3hu-525a7-lhoez-4xt2m-kvk5r-hqe,unassigned,or1-dll26.or1.dfinity.network
mercury.or1-dll27.965,external,2604:3fc0:3002:0:6801:2cff:fea7:897c,hyaha-pwwhs-p7oe3-vbfkf-atj4t-qjm4b-34noy-ksjdc-cznbs-ppkdh-sae,x33ed-h457x-bsgyx-oqxqf-6pzwv-wkhzr-rm2j3-npodi-purzm-n66cg-gae,or1-dll27.or1.dfinity.network
mercury.or1-dll28.966,external,2604:3fc0:3002:0:6801:aeff:fe2e:e97c,4khgm-tyjsl-ic4up-p76l3-wmbbq-esylr-bljy5-f6vwj-5hgeu-wem6o-5ae,unassigned,or1-dll28.or1.dfinity.network
mercury.ph1-dll01.1037,external,2610:190:6000:1:6801:10ff:feae:4005,jtxt7-4zrbu-naeyw-kor5w-seylc-jdrgg-xftz5-eo4fa-cfmhm-gs2hy-dqe,unassigned,ph1-dll01.ph1.dfinity.network
mercury.ph1-dll02.1038,external,2610:190:6000:1:6801:d6ff:feb5:f05f,nbbcw-lo5mp-4avua-oup7i-qx2kq-k2yiq-ebmwk-vovqh-4acqr-5upu4-eae,unassigned,ph1-dll02.ph1.dfinity.network
mercury.ph1-dll03.1039,external,2610:190:6000:1:6801:66ff:fe7d:8c43,njxw5-wwjkv-fe7pn-573wu-qdvk6-n7nug-supvd-txyla-pefzj-erqsu-oqe,unassigned,ph1-dll03.ph1.dfinity.network
mercury.ph1-dll04.1040,external,2610:190:6000:1:6801:bcff:fe24:c17a,wbazg-vj5ii-5h3d6-jopmi-3zlpk-kitkf-nbf7f-fvfbg-emg2h-sz763-oae,unassigned,ph1-dll04.ph1.dfinity.network
mercury.ph1-dll05.1041,external,2610:190:6000:1:6801:44ff:fe5b:d79d,2qclu-jxgmm-cjrng-h2wwe-i6ku5-dmj6p-e5qzy-ktplm-yu6kw-zkao2-xae,unassigned,ph1-dll05.ph1.dfinity.network
mercury.ph1-dll06.1042,external,2610:190:6000:1:6801:17ff:fea8:a4d9,4whgz-3ksfr-4rroh-dluex-fptua-mrxjo-uzmgg-lvuws-oe72b-aynhj-fae,unassigned,ph1-dll06.ph1.dfinity.network
mercury.ph1-dll07.1043,external,2610:190:6000:1:6801:4fff:fe48:8b05,5kc7d-5fv6m-3ps2z-n4gf2-vm63s-a3nyz-7g4gv-rkgg2-nkccw-arwq3-wae,unassigned,ph1-dll07.ph1.dfinity.network
mercury.ph1-dll08.1044,external,2610:190:6000:1:6801:b0ff:fe28:b18,km5kr-aafyx-5dlbb-cl5wq-a5w6a-smv3u-dybbo-i4hv4-w5iru-ey5jf-qqe,unassigned,ph1-dll08.ph1.dfinity.network
mercury.ph1-dll09.1045,external,2610:190:6000:1:6801:efff:fef7:d7d6,,,ph1-dll09.ph1.dfinity.network
mercury.ph1-dll10.1046,external,2610:190:6000:1:6801:92ff:fe38:c720,tyv4e-thhn5-svu3d-jvx3v-2hajh-st6i3-ytdnx-waozw-hwxut-jxajr-mae,x33ed-h457x-bsgyx-oqxqf-6pzwv-wkhzr-rm2j3-npodi-purzm-n66cg-gae,ph1-dll10.ph1.dfinity.network
mercury.ph1-dll11.1047,external,2610:190:6000:1:6801:85ff:fec8:be74,hizzw-uvqcw-rvn3v-hculj-rrsc7-fvq2c-nzsjr-jvymi-5ilat-bvvci-kqe,unassigned,ph1-dll11.ph1.dfinity.network
mercury.ph1-dll12.1048,external,2610:190:6000:1:6801:38ff:fed3:fa96,dgfn4-5fo26-vlsjo-culqq-3gres-zrmat-xstpb-ejd5b-dqcmy-oidwl-mae,unassigned,ph1-dll12.ph1.dfinity.network
mercury.ph1-dll13.1049,external,2610:190:6000:1:6801:55ff:fe00:18fb,sbae7-ta24c-4nofs-6bn35-iqzta-tmvbk-wtdef-f44ky-2j3bl-grgog-tae,unassigned,ph1-dll13.ph1.dfinity.network
mercury.ph1-dll14.1050,external,2610:190:6000:1:6801:a6ff:fe2f:dcb3,nbkmo-z2yx3-l4tjn-vvx4c-qj5ck-maicu-o7o44-ztlm5-5nm6d-it36c-hae,unassigned,ph1-dll14.ph1.dfinity.network
mercury.ph1-dll15.1051,external,2610:190:6000:1:6801:acff:fe2a:c969,,,ph1-dll15.ph1.dfinity.network
mercury.ph1-dll16.1052,external,2610:190:6000:1:6801:7bff:fe5a:a192,fe7vt-yjpwr-js7dn-62rht-w46qq-kbxls-ujd3f-bgotr-hjdzy-wu5kq-vae,unassigned,ph1-dll16.ph1.dfinity.network
mercury.ph1-dll17.1053,external,2610:190:6000:1:6801:a9ff:fe38:f96f,7qvtt-6lr4l-gx337-d6xvn-55ka2-6kcx2-c7iby-w36qm-u3ojf-ildyc-iqe,eq6en-6jqla-fbu5s-daskr-h6hx2-376n5-iqabl-qgrng-gfqmv-n3yjr-mqe,ph1-dll17.ph1.dfinity.network
mercury.ph1-dll18.1054,external,2610:190:6000:1:6801:81ff:fe2c:36be,ub4s4-wfatc-aqvyr-coedg-rddvk-ksrb3-f22x5-5rjei-qx2zx-qsawc-lqe,unassigned,ph1-dll18.ph1.dfinity.network
mercury.ph1-dll19.1055,external,2610:190:6000:1:6801:83ff:fe5b:9c4d,xiagf-4pdgj-efen3-ywuo5-jv2wz-fwc5y-bdzwj-epe6u-vxpa5-xc4nx-6qe,unassigned,ph1-dll19.ph1.dfinity.network
mercury.ph1-dll20.1056,external,2610:190:6000:1:6801:c6ff:fe0d:320c,7vhhj-2qrcv-n5spd-aiff6-pjrke-jetz4-trolr-icnee-yirwt-4pgtp-5ae,unassigned,ph1-dll20.ph1.dfinity.network
mercury.ph1-dll21.1057,external,2610:190:6000:1:6801:8fff:fe5c:a50b,fqsoy-ydsec-w36cf-sc727-7ll46-pbdbk-dn4d6-lypyf-p74lq-6wzlz-lae,unassigned,ph1-dll21.ph1.dfinity.network
mercury.ph1-dll22.1058,external,2610:190:6000:1:6801:e1ff:fe96:325b,cfnj6-4cdzn-k26lk-ognvg-caesz-jogjw-5bvps-vunrw-gop5u-ibhs3-xae,unassigned,ph1-dll22.ph1.dfinity.network
mercury.ph1-dll23.1059,external,2610:190:6000:1:6801:abff:fefd:f431,agtd6-f2qxq-ciadf-bterj-vpcos-7fapt-co3cv-ypvhs-zy6mk-ijrto-uae,unassigned,ph1-dll23.ph1.dfinity.network
